elapsed_seconds,scenario_label,raw_yaw,raw_pitch,raw_roll,yaw,pitch,roll,yaw_suspicious,pitch_suspicious,roll_suspicious,dropout_suspicious,gaze_suspicious,suspicious,gaze_x,gaze_y,gaze_valid,device_detected,risk_level
43.561,,0.69,-171.52,-1.98,0.89,0.11,0.55,False,False,False,False,False,False,0.025,-0.009,True,False,LOW
43.739,,1.12,-171.89,-1.93,1.04,-0.12,0.6,False,False,False,False,False,False,0.023,-0.008,True,False,LOW
43.763,,0.91,-171.76,-1.97,1.03,-0.13,0.6,False,False,False,False,False,False,0.025,-0.009,True,False,LOW
43.935,,1.27,-171.72,-1.98,1.19,-0.15,0.6,False,False,False,False,False,False,0.026,-0.006,True,False,LOW
43.962,,0.75,-171.81,-1.84,1.13,-0.16,0.62,False,False,False,False,False,False,0.022,-0.008,True,False,LOW
44.142,,1.0,-171.33,-1.79,1.09,0.05,0.71,False,False,False,False,False,False,0.021,-0.008,True,False,LOW
44.165,,0.58,-171.37,-1.79,1.04,0.06,0.72,False,False,False,False,False,False,0.022,-0.004,True,False,LOW
44.329,,0.89,-171.93,-1.84,0.99,-0.16,0.73,False,False,False,False,False,False,0.022,-0.004,True,False,LOW
44.362,,0.72,-171.79,-1.94,0.95,-0.17,0.72,False,False,False,False,False,False,0.023,-0.004,True,False,LOW
44.543,,1.0,-171.97,-1.89,1.01,-0.3,0.7,False,False,False,False,False,False,0.026,-0.006,True,False,LOW
44.566,,0.82,-171.76,-1.85,0.99,-0.29,0.71,False,False,False,False,False,False,0.025,-0.005,True,False,LOW
44.738,,0.55,-172.03,-1.94,0.79,-0.38,0.67,False,False,False,False,False,False,0.025,-0.008,True,False,LOW
44.762,,0.82,-171.54,-1.88,0.8,-0.33,0.68,False,False,False,False,False,False,0.025,-0.007,True,False,LOW
44.953,,0.68,-171.99,-1.92,0.77,-0.38,0.67,False,False,False,False,False,False,0.024,-0.006,True,False,LOW
44.976,,0.73,-172.28,-1.92,0.77,-0.43,0.67,False,False,False,False,False,False,0.024,-0.007,True,False,LOW
45.149,,0.71,-172.15,-1.96,0.77,-0.51,0.64,False,False,False,False,False,False,0.025,-0.007,True,False,LOW
45.173,,0.46,-171.82,-1.94,0.74,-0.48,0.64,False,False,False,False,False,False,0.025,-0.006,True,False,LOW
45.352,,0.5,-171.75,-1.98,0.64,-0.33,0.62,False,False,False,False,False,False,0.025,-0.005,True,False,LOW
45.376,,0.41,-171.36,-1.98,0.62,-0.26,0.62,False,False,False,False,False,False,0.021,-0.004,True,False,LOW
45.545,,0.32,-171.67,-1.97,0.5,-0.18,0.61,False,False,False,False,False,False,0.04,-0.0,True,False,LOW
45.569,,-0.83,-171.48,-1.66,0.32,-0.14,0.65,False,False,False,False,True,True,0.101,0.028,True,False,LOW
45.746,,-1.28,-170.99,-1.66,-0.51,0.24,0.79,False,False,False,False,True,True,0.134,0.022,True,False,LOW
45.768,,-1.03,-170.17,-1.68,-0.57,0.38,0.81,False,False,False,False,True,True,0.141,0.017,True,False,LOW
45.936,,-1.53,-171.08,-1.62,-1.04,0.43,0.89,False,False,False,False,True,True,0.143,0.011,True,False,LOW
45.961,,-2.09,-170.82,-1.67,-1.19,0.48,0.89,False,False,False,False,True,True,0.141,0.014,True,False,LOW
46.142,,-2.53,-171.08,-1.56,-1.89,0.48,0.96,False,False,False,False,True,True,0.15,0.011,True,False,LOW
46.166,,-2.52,-171.19,-1.63,-1.97,0.46,0.96,False,False,False,False,True,True,0.151,0.011,True,False,LOW
46.448,,-3.07,-171.13,-1.56,-2.65,0.44,1.0,False,False,False,False,True,True,0.176,0.002,True,False,LOW
46.47,,-2.95,-170.97,-1.46,-2.68,0.46,1.01,False,False,False,False,True,True,0.18,-0.004,True,False,LOW
46.577,,-2.58,-171.03,-1.39,-2.61,0.49,1.08,False,False,False,False,True,True,0.174,-0.004,True,False,LOW
46.601,,-2.71,-171.51,-1.41,-2.62,0.43,1.1,False,False,False,False,True,True,0.168,-0.004,True,False,LOW
46.731,,-2.05,-171.01,-1.36,-2.33,0.48,1.15,False,False,False,False,True,True,0.164,-0.007,True,False,LOW
46.761,,-2.38,-170.62,-1.48,-2.33,0.56,1.14,False,False,False,False,True,True,0.166,-0.008,True,False,LOW
46.943,,-1.53,-170.83,-1.32,-1.87,0.65,1.21,False,False,False,False,True,True,0.169,-0.011,True,False,LOW
